tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
49.048,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.03,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.058,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.03,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.069,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.03,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.078,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.03,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.089,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.098,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.108,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.119,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.128,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.138,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.149,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.158,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.168,0.03,0.01,0.05, 0.05,0.04,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.179,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.188,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.199,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.21,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.05
49.218,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.229,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.24,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.249,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.259,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.269,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.279,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.289,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.3,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.309,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.319,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.33,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.34,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.349,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.08,0.00,0.06
49.36,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.369,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.38,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.04, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.39,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.401,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.41,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.419,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.429,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.44,0.03,0.01,0.05, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.449,0.03,0.01,0.04, 0.05,0.03,0.03, 0.09,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.459,0.03,0.01,0.04, 0.05,0.03,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.47,0.03,0.01,0.04, 0.05,0.03,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.479,0.03,0.01,0.04, 0.05,0.03,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.49,0.03,0.01,0.04, 0.05,0.03,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.501,0.03,0.01,0.04, 0.05,0.03,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.509,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.52,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.53,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.539,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.551,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.56,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.569,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.58,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.05
49.591,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.08,0.03, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.599,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.61,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.621,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.63,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.64,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.651,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.66,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.67,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.681,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.69,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.7,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.711,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.72,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.731,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.74,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.75,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.761,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.08,0.00,0.06
49.77,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.78,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.791,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.8,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.81,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.821,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.83,0.03,0.01,0.04, 0.04,0.04,0.03, 0.09,0.08,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.841,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.851,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.86,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.871,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.881,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.89,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.901,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.912,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.92,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.931,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.942,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.951,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.961,0.03,0.01,0.04, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.972,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.981,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
49.991,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.002,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.011,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.021,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.032,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.041,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.052,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.06,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.08, -0.09,0.00,0.06
50.071,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,0.00,0.06
50.082,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,0.00,0.06
50.091,0.03,0.01,0.05, 0.05,0.04,0.02, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.101,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.112,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.124,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.132,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.143,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.09,-0.01,0.06
50.153,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.162,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.173,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.01, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.183,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.193,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.203,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.213,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.222,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.233,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.244,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.252,0.03,0.01,0.05, 0.04,0.03,0.03, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.263,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.09,-0.01,0.06
50.274,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.10,-0.01,0.06
50.284,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.10,-0.01,0.06
50.293,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.10,-0.01,0.06
50.304,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.01,0.01,0.09, -0.10,-0.01,0.06
50.315,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.324,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.334,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.345,0.03,0.01,0.05, 0.04,0.04,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.354,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.365,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.375,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.384,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.395,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.405,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.06,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.414,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.425,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.436,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.446,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.455,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.466,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.477,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.486,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.496,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
